id	url	name	species	revision	steatosis	cholestasis	crystallopathy	tub.necrosis	cfd	ntc
WP4760	https://www.wikipathways.org/instance/WP4760	PKC-gamma calcium signaling in ataxia	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP4462	https://www.wikipathways.org/instance/WP4462	Platelet-mediated interactions with vascular and circulating cells	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP5087	https://www.wikipathways.org/instance/WP5087	Pleural mesothelioma	Homo sapiens	2023-09-30	0	0	0	0	0	0
WP2848	https://www.wikipathways.org/instance/WP2848	Pluripotent stem cell differentiation pathway	Homo sapiens	2024-07-21	0	0	0	0	1	0
WP2571	https://www.wikipathways.org/instance/WP2571	Polycystic kidney disease pathway	Homo sapiens	2024-06-08	0	0	1	1	0	0
WP5485	https://www.wikipathways.org/instance/WP5485	Post-COVID neuroinflammation	Homo sapiens	2024-07-21	0	0	0	0	0	0
WP3998	https://www.wikipathways.org/instance/WP3998	Prader-Willi and Angelman syndrome	Homo sapiens	2024-07-24	0	0	0	0	1	0
WP3527	https://www.wikipathways.org/instance/WP3527	Pre-implantation embryo	Homo sapiens	2023-05-25	0	0	0	0	0	0
WP2572	https://www.wikipathways.org/instance/WP2572	Primary focal segmental glomerulosclerosis (FSGS)	Homo sapiens	2021-06-22	0	0	1	1	0	0
WP5316	https://www.wikipathways.org/instance/WP5316	Primary ovarian insufficiency	Homo sapiens	2023-11-09	0	0	0	0	0	0
WP3995	https://www.wikipathways.org/instance/WP3995	Prion disease pathway	Homo sapiens	2024-04-25	0	0	0	0	0	0
WP5182	https://www.wikipathways.org/instance/WP5182	Pro-survival signaling of neuroprotectin D1	Homo sapiens	2022-12-10	0	0	0	0	0	0
WP5103	https://www.wikipathways.org/instance/WP5103	Progeria-associated lipodystrophy	Homo sapiens	2021-06-20	0	0	0	0	0	0
WP2037	https://www.wikipathways.org/instance/WP2037	Prolactin signaling	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP5026	https://www.wikipathways.org/instance/WP5026	Proline and hydroxyproline pathways	Homo sapiens	2024-01-29	0	0	0	0	0	0
WP5122	https://www.wikipathways.org/instance/WP5122	Prostaglandin and leukotriene metabolism in senescence	Homo sapiens	2021-07-02	0	0	1	1	0	0
WP5321	https://www.wikipathways.org/instance/WP5321	Prostaglandin and leukotriene metabolism in senescence	Homo sapiens	2024-07-22	0	0	1	1	0	0
WP183	https://www.wikipathways.org/instance/WP183	Proteasome degradation	Homo sapiens	2021-05-16	0	0	0	0	0	0
WP3980	https://www.wikipathways.org/instance/WP3980	Protein alkylation leading to liver fibrosis	Homo sapiens	2023-02-28	0	0	0	0	0	0
WP4784	https://www.wikipathways.org/instance/WP4784	Proteoglycan biosynthesis	Homo sapiens	2024-02-24	0	0	0	0	0	0
WP4917	https://www.wikipathways.org/instance/WP4917	Proximal tubule transport	Homo sapiens	2024-07-26	0	0	1	1	0	0
WP5199	https://www.wikipathways.org/instance/WP5199	PtdIns(4,5)P2 in cytokinesis pathway	Homo sapiens	2023-02-01	0	0	0	0	0	0
WP4147	https://www.wikipathways.org/instance/WP4147	PTF1A related regulatory pathway	Homo sapiens	2017-09-06	0	0	0	0	0	0
WP4792	https://www.wikipathways.org/instance/WP4792	Purine metabolism	Homo sapiens	2024-07-24	0	0	0	0	0	0
WP4224	https://www.wikipathways.org/instance/WP4224	Purine metabolism and related disorders	Homo sapiens	2024-07-21	0	0	0	0	0	0
WP4900	https://www.wikipathways.org/instance/WP4900	Purinergic signaling	Homo sapiens	2024-07-26	0	0	0	0	0	0
WP4022	https://www.wikipathways.org/instance/WP4022	Pyrimidine metabolism	Homo sapiens	2023-04-22	0	0	0	0	0	0
WP4225	https://www.wikipathways.org/instance/WP4225	Pyrimidine metabolism and related diseases	Homo sapiens	2024-01-30	0	0	0	0	0	0
WP2435	https://www.wikipathways.org/instance/WP2435	Quercetin and Nf-kB / AP-1 induced apoptosis	Homo sapiens	2024-07-19	0	0	0	0	0	0
WP3303	https://www.wikipathways.org/instance/WP3303	RAC1/PAK1/p38/MMP2 pathway	Homo sapiens	2024-07-16	0	0	0	0	0	0
WP2290	https://www.wikipathways.org/instance/WP2290	RalA downstream regulated genes	Homo sapiens	2015-04-29	0	0	0	0	0	0
WP2018	https://www.wikipathways.org/instance/WP2018	RANKL/RANK signaling	Homo sapiens	2024-07-17	0	0	0	0	0	0
WP4969	https://www.wikipathways.org/instance/WP4969	RAS and bradykinin pathways in COVID-19	Homo sapiens	2024-03-14	0	0	0	0	0	0
WP4223	https://www.wikipathways.org/instance/WP4223	Ras signaling	Homo sapiens	2023-10-12	0	0	0	0	1	1
WP5471	https://www.wikipathways.org/instance/WP5471	Receptor tyrosine kinase (RTK) family	Homo sapiens	2024-05-23	0	0	0	0	0	0
WP4838	https://www.wikipathways.org/instance/WP4838	Regucalcin in proximal tubule epithelial kidney cells	Homo sapiens	2024-07-24	0	0	1	1	0	0
WP51	https://www.wikipathways.org/instance/WP51	Regulation of actin cytoskeleton	Homo sapiens	2024-01-22	0	0	0	0	0	1
WP3872	https://www.wikipathways.org/instance/WP3872	Regulation of apoptosis by parathyroid hormone-related protein	Homo sapiens	2024-02-15	0	0	0	0	0	0
WP4240	https://www.wikipathways.org/instance/WP4240	Regulation of sister chromatid separation at the metaphase-anaphase transition	Homo sapiens	2023-09-30	0	0	0	0	0	0
WP3664	https://www.wikipathways.org/instance/WP3664	Regulation of Wnt / B-catenin signaling by small molecule compounds	Homo sapiens	2021-05-24	0	0	0	0	0	1
WP4538	https://www.wikipathways.org/instance/WP4538	Regulatory circuits of STAT3 signaling	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP4483	https://www.wikipathways.org/instance/WP4483	Relationship between inflammation, COX-2 and EGFR	Homo sapiens	2024-07-27	0	0	1	1	0	0
WP4756	https://www.wikipathways.org/instance/WP4756	Renin-angiotensin-aldosterone system (RAAS)	Homo sapiens	2024-07-29	0	0	1	1	0	0
WP4481	https://www.wikipathways.org/instance/WP4481	Resistin as a regulator of inflammation	Homo sapiens	2022-02-26	0	0	0	0	0	0
WP5191	https://www.wikipathways.org/instance/WP5191	Resolvin E1 and resolvin D1 signaling decrease inflammation	Homo sapiens	2024-05-14	0	0	0	0	0	0
WP2446	https://www.wikipathways.org/instance/WP2446	Retinoblastoma gene in cancer	Homo sapiens	2021-05-08	0	0	0	0	0	0
WP5188	https://www.wikipathways.org/instance/WP5188	Retinol metabolism	Homo sapiens	2023-02-14	0	0	0	0	0	1
WP4312	https://www.wikipathways.org/instance/WP4312	Rett syndrome	Homo sapiens	2024-07-21	0	0	0	0	1	0
WP5037	https://www.wikipathways.org/instance/WP5037	Riboflavin and CoQ disorders	Homo sapiens	2024-02-11	0	0	0	0	0	0
WP3873	https://www.wikipathways.org/instance/WP3873	RIOK1 and RIOK2 in EGFR- and PI3K-mediated tumorigenesis	Homo sapiens	2024-01-18	0	0	0	0	0	0
WP3943	https://www.wikipathways.org/instance/WP3943	ROBO4 and VEGF signaling crosstalk	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP4486	https://www.wikipathways.org/instance/WP4486	Role of carnosine in muscle contraction	Homo sapiens	2021-06-23	0	0	0	0	0	0
WP5181	https://www.wikipathways.org/instance/WP5181	Roles of ceramides in development of insulin resistance	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP5258	https://www.wikipathways.org/instance/WP5258	ROS in COVID-19 endothelial dysfunction	Homo sapiens	2024-07-18	0	0	0	0	0	0
WP5367	https://www.wikipathways.org/instance/WP5367	Rubinstein-Taybi syndrome 1	Homo sapiens	2024-03-27	0	0	0	0	0	0
WP26	https://www.wikipathways.org/instance/WP26	S1P receptor signal transduction	Homo sapiens	2023-04-21	0	0	0	0	0	0
WP4912	https://www.wikipathways.org/instance/WP4912	SARS coronavirus and innate immunity	Homo sapiens	2024-07-26	0	0	0	0	0	0
WP5065	https://www.wikipathways.org/instance/WP5065	SARS-CoV-2 altering angiogenesis via NRP1	Homo sapiens	2021-06-03	0	0	0	0	0	0
WP4883	https://www.wikipathways.org/instance/WP4883	SARS-CoV-2 and ACE2 receptor: molecular mechanisms	Homo sapiens	2021-12-19	0	0	0	0	0	0
WP4846	https://www.wikipathways.org/instance/WP4846	SARS-CoV-2 and COVID-19 pathway	Homo sapiens	2021-12-17	0	0	0	0	0	0
WP5116	https://www.wikipathways.org/instance/WP5116	SARS-CoV-2 B.1.1.7 variant antagonises innate immune activation	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP5039	https://www.wikipathways.org/instance/WP5039	SARS-CoV-2 innate immunity evasion and cell-specific immune response	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP5183	https://www.wikipathways.org/instance/WP5183	SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction	Homo sapiens	2024-07-23	0	0	0	0	0	0
WP5156	https://www.wikipathways.org/instance/WP5156	SARS-CoV-2 replication organelle formation	Homo sapiens	2024-03-28	0	0	0	0	0	0
WP4030	https://www.wikipathways.org/instance/WP4030	SCFA and skeletal muscle substrate metabolism	Homo sapiens	2017-08-04	0	0	0	0	0	0
WP5315	https://www.wikipathways.org/instance/WP5315	Sebaleic acid formation and metabolism	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP2597	https://www.wikipathways.org/instance/WP2597	Secretion of hydrochloric acid in parietal cells	Homo sapiens	2024-03-12	0	0	0	0	0	0
WP4494	https://www.wikipathways.org/instance/WP4494	Selective expression of chemokine receptors during T-cell polarization	Homo sapiens	2024-03-16	0	0	0	0	0	0
WP28	https://www.wikipathways.org/instance/WP28	Selenium metabolism and selenoproteins	Homo sapiens	2024-05-03	0	0	0	0	1	0
WP15	https://www.wikipathways.org/instance/WP15	Selenium micronutrient network	Homo sapiens	2023-01-18	0	0	0	0	0	0
WP3391	https://www.wikipathways.org/instance/WP3391	Senescence-associated secretory phenotype (SASP)	Homo sapiens	2024-05-14	0	0	1	1	0	0
WP3947	https://www.wikipathways.org/instance/WP3947	Serotonin and anxiety	Homo sapiens	2024-03-10	0	0	1	1	0	0
WP3944	https://www.wikipathways.org/instance/WP3944	Serotonin and anxiety-related events	Homo sapiens	2024-03-10	0	0	0	0	0	0
WP722	https://www.wikipathways.org/instance/WP722	Serotonin HTR1 group and FOS pathway	Homo sapiens	2023-03-07	0	0	0	0	0	0
WP732	https://www.wikipathways.org/instance/WP732	Serotonin receptor 2 and ELK-SRF/GATA4 signaling	Homo sapiens	2023-03-07	0	0	1	1	0	0
WP734	https://www.wikipathways.org/instance/WP734	Serotonin receptor 4/6/7 and NR3C signaling	Homo sapiens	2023-03-07	0	0	0	0	0	0
WP1455	https://www.wikipathways.org/instance/WP1455	Serotonin transporter activity	Homo sapiens	2023-04-24	0	0	0	0	1	0
WP5151	https://www.wikipathways.org/instance/WP5151	Sialylation	Homo sapiens	2024-07-27	0	0	0	0	1	0
WP5294	https://www.wikipathways.org/instance/WP5294	Sildenafil treatment	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP3591	https://www.wikipathways.org/instance/WP3591	Sleep regulation	Homo sapiens	2016-08-05	0	0	0	0	0	0
WP4658	https://www.wikipathways.org/instance/WP4658	Small cell lung cancer	Homo sapiens	2023-09-30	0	0	0	0	0	0
WP247	https://www.wikipathways.org/instance/WP247	Small ligand GPCRs	Homo sapiens	2023-04-23	0	0	0	0	1	0
WP5118	https://www.wikipathways.org/instance/WP5118	SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome	Homo sapiens	2024-03-27	0	0	0	0	0	0
WP5381	https://www.wikipathways.org/instance/WP5381	Smith-Magenis and Potocki-Lupski syndrome copy number variation	Homo sapiens	2024-07-22	0	0	0	0	1	0
WP5076	https://www.wikipathways.org/instance/WP5076	Soluble ACE2-mediated cell entry of SARS-CoV-2	Homo sapiens	2021-06-03	0	0	0	0	0	0
WP4814	https://www.wikipathways.org/instance/WP4814	Somatic sex determination	Homo sapiens	2021-05-07	0	0	0	0	0	0
WP4186	https://www.wikipathways.org/instance/WP4186	Somatroph axis (GH) and its relationship to dietary restriction and aging	Homo sapiens	2019-08-15	0	0	0	0	0	0
WP4785	https://www.wikipathways.org/instance/WP4785	Somitogenesis in the context of spondylocostal dysostosis	Homo sapiens	2024-02-24	0	0	0	0	0	0
WP5121	https://www.wikipathways.org/instance/WP5121	Sphingolipid metabolism in senescence	Homo sapiens	2023-11-28	0	0	0	0	0	0
WP4725	https://www.wikipathways.org/instance/WP4725	Sphingolipid metabolism overview	Homo sapiens	2024-02-04	0	0	0	0	0	0
WP4726	https://www.wikipathways.org/instance/WP4726	Sphingolipid metabolism: integrated pathway	Homo sapiens	2023-01-18	0	0	0	0	0	0
WP1422	https://www.wikipathways.org/instance/WP1422	Sphingolipid pathway	Homo sapiens	2021-05-27	0	0	1	1	0	0
WP5150	https://www.wikipathways.org/instance/WP5150	Spina bifida	Homo sapiens	2024-07-23	0	0	0	0	0	1
WP2431	https://www.wikipathways.org/instance/WP2431	Spinal cord injury	Homo sapiens	2024-05-31	0	0	0	0	0	0
WP4148	https://www.wikipathways.org/instance/WP4148	Splicing factor NOVA regulated synaptic proteins	Homo sapiens	2020-05-28	0	0	0	0	0	0
WP1991	https://www.wikipathways.org/instance/WP1991	SRF and miRs in smooth muscle differentiation and proliferation	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP5277	https://www.wikipathways.org/instance/WP5277	Steroid hormone precursor biosynthesis	Homo sapiens	2024-02-12	0	0	0	0	0	0
WP4961	https://www.wikipathways.org/instance/WP4961	STING pathway in Kawasaki-like disease and COVID-19	Homo sapiens	2024-03-27	0	0	0	0	0	0
WP383	https://www.wikipathways.org/instance/WP383	Striated muscle contraction pathway	Homo sapiens	2024-02-15	0	0	0	0	0	0
WP706	https://www.wikipathways.org/instance/WP706	Sudden infant death syndrome (SIDS) susceptibility pathways	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP5368	https://www.wikipathways.org/instance/WP5368	Sulfatase and aromatase pathway	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP692	https://www.wikipathways.org/instance/WP692	Sulfation biotransformation reaction	Homo sapiens	2023-04-18	0	0	0	0	0	0
WP2542	https://www.wikipathways.org/instance/WP2542	Sulindac metabolic pathway	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP4479	https://www.wikipathways.org/instance/WP4479	Suppression of HMGB1-mediated inflammation by THBD	Homo sapiens	2024-03-16	0	0	0	0	0	0
WP4539	https://www.wikipathways.org/instance/WP4539	Synaptic signaling associated with autism spectrum disorder	Homo sapiens	2024-05-09	0	0	0	0	1	0
WP2267	https://www.wikipathways.org/instance/WP2267	Synaptic vesicle pathway	Homo sapiens	2024-01-24	0	0	0	0	1	0
WP5194	https://www.wikipathways.org/instance/WP5194	Synthesis of ceramides and 1-deoxyceramides	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP5078	https://www.wikipathways.org/instance/WP5078	T cell modulation in pancreatic cancer	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP2583	https://www.wikipathways.org/instance/WP2583	T cell receptor and co-stimulatory signaling	Homo sapiens	2021-05-18	0	0	0	0	0	0
WP5098	https://www.wikipathways.org/instance/WP5098	T-cell activation SARS-CoV-2	Homo sapiens	2024-03-16	0	0	0	0	0	0
WP3863	https://www.wikipathways.org/instance/WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	Homo sapiens	2024-01-18	0	0	0	0	0	0
WP69	https://www.wikipathways.org/instance/WP69	T-cell receptor signaling	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP691	https://www.wikipathways.org/instance/WP691	Tamoxifen metabolism	Homo sapiens	2024-07-22	0	0	1	0	0	0
WP5362	https://www.wikipathways.org/instance/WP5362	TAR syndrome	Homo sapiens	2024-07-25	0	0	0	0	0	0
WP1471	https://www.wikipathways.org/instance/WP1471	Target of rapamycin signaling	Homo sapiens	2023-04-24	0	0	1	1	1	0
WP5050	https://www.wikipathways.org/instance/WP5050	TCA cycle in senescence	Homo sapiens	2023-01-18	0	0	1	1	0	0
WP2868	https://www.wikipathways.org/instance/WP2868	TCA cycle nutrient use and invasiveness of ovarian cancer	Homo sapiens	2024-02-18	0	0	0	0	0	0
WP560	https://www.wikipathways.org/instance/WP560	TGF-beta receptor signaling	Homo sapiens	2023-04-19	0	0	1	1	1	1
WP4816	https://www.wikipathways.org/instance/WP4816	TGF-beta receptor signaling in skeletal dysplasias	Homo sapiens	2024-02-24	0	0	0	0	0	1
WP3859	https://www.wikipathways.org/instance/WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP366	https://www.wikipathways.org/instance/WP366	TGF-beta signaling pathway	Homo sapiens	2021-12-23	0	0	1	1	0	1
WP5382	https://www.wikipathways.org/instance/WP5382	TGFB / Smad signaling	Homo sapiens	2024-05-22	0	0	1	1	1	1
WP3674	https://www.wikipathways.org/instance/WP3674	Tgif disruption of Shh signaling	Homo sapiens	2021-05-22	0	0	0	0	1	1
WP5130	https://www.wikipathways.org/instance/WP5130	Th17 cell differentiation pathway	Homo sapiens	2024-07-26	0	0	0	0	0	0
WP4321	https://www.wikipathways.org/instance/WP4321	Thermogenesis	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP4297	https://www.wikipathways.org/instance/WP4297	Thiamine metabolic pathways	Homo sapiens	2024-03-17	0	0	0	0	0	0
WP2203	https://www.wikipathways.org/instance/WP2203	Thymic stromal lymphopoietin (TSLP) signaling	Homo sapiens	2024-07-28	0	0	0	0	0	0
WP5227	https://www.wikipathways.org/instance/WP5227	Thyroid hormone imbalance leading to neurodevelopmental abnormalities	Homo sapiens	2024-07-23	0	0	0	0	1	0
WP4746	https://www.wikipathways.org/instance/WP4746	Thyroid hormones production and peripheral downstream signaling effects	Homo sapiens	2024-02-22	0	0	0	0	1	0
WP2032	https://www.wikipathways.org/instance/WP2032	Thyroid stimulating hormone (TSH) signaling	Homo sapiens	2024-05-22	0	0	0	0	1	0
WP1981	https://www.wikipathways.org/instance/WP1981	Thyroxine (thyroid hormone) production	Homo sapiens	2024-02-21	0	0	0	0	0	0
WP3851	https://www.wikipathways.org/instance/WP3851	TLR4 signaling and tolerance	Homo sapiens	2022-02-26	0	0	0	0	0	0
WP2036	https://www.wikipathways.org/instance/WP2036	TNF-related weak inducer of apoptosis (TWEAK) signaling	Homo sapiens	2024-05-22	0	0	1	1	0	0
WP75	https://www.wikipathways.org/instance/WP75	Toll-like receptor signaling	Homo sapiens	2024-05-22	0	0	1	1	0	0
WP3858	https://www.wikipathways.org/instance/WP3858	Toll-like receptor signaling related to MyD88	Homo sapiens	2021-05-22	0	0	0	0	0	0
WP1742	https://www.wikipathways.org/instance/WP1742	TP53 network	Homo sapiens	2024-07-28	0	0	0	0	0	1
WP2333	https://www.wikipathways.org/instance/WP2333	Trans-sulfuration pathway	Homo sapiens	2013-10-24	0	0	0	0	0	0
WP2525	https://www.wikipathways.org/instance/WP2525	Trans-sulfuration, one-carbon metabolism and related pathways	Homo sapiens	2021-05-08	0	0	0	0	0	0
WP4533	https://www.wikipathways.org/instance/WP4533	Transcription co-factors SKI and SKIL protein partners	Homo sapiens	2019-02-25	0	0	0	0	0	0
WP1559	https://www.wikipathways.org/instance/WP1559	Transcription factors regulate miRNAs related to cardiac hypertrophy	Homo sapiens	2023-04-28	0	0	0	0	0	0
WP107	https://www.wikipathways.org/instance/WP107	Translation factors	Homo sapiens	2023-04-20	0	0	0	0	0	0
WP4566	https://www.wikipathways.org/instance/WP4566	Translation inhibitors in chronically activated PDGFRA cells	Homo sapiens	2024-07-27	0	0	0	0	0	0
WP5300	https://www.wikipathways.org/instance/WP5300	TROP2 regulatory signaling	Homo sapiens	2024-07-18	0	0	0	0	0	0
WP4210	https://www.wikipathways.org/instance/WP4210	Tryptophan catabolism leading to NAD+ production	Homo sapiens	2018-01-31	0	0	0	0	0	0
WP465	https://www.wikipathways.org/instance/WP465	Tryptophan metabolism	Homo sapiens	2021-06-23	0	0	0	0	0	0
WP4204	https://www.wikipathways.org/instance/WP4204	Tumor suppressor activity of SMARCB1	Homo sapiens	2019-12-04	0	0	0	0	0	0
WP4241	https://www.wikipathways.org/instance/WP4241	Type 2 papillary renal cell carcinoma	Homo sapiens	2024-07-15	0	0	1	1	0	0
WP4786	https://www.wikipathways.org/instance/WP4786	Type I collagen synthesis in the context of osteogenesis imperfecta	Homo sapiens	2024-03-28	0	0	0	0	0	0
WP4868	https://www.wikipathways.org/instance/WP4868	Type I interferon induction and signaling during SARS-CoV-2 infection	Homo sapiens	2023-02-07	0	0	0	0	0	0
WP1584	https://www.wikipathways.org/instance/WP1584	Type II diabetes mellitus	Homo sapiens	2024-02-05	0	0	0	0	0	0
WP619	https://www.wikipathways.org/instance/WP619	Type II interferon signaling	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP2113	https://www.wikipathways.org/instance/WP2113	Type III interferon signaling	Homo sapiens	2019-08-15	0	0	0	0	0	0
WP3945	https://www.wikipathways.org/instance/WP3945	TYROBP causal network in microglia	Homo sapiens	2024-07-16	0	0	0	0	0	0
WP4506	https://www.wikipathways.org/instance/WP4506	Tyrosine metabolism and related disorders	Homo sapiens	2024-01-29	0	0	0	0	0	0
WP5394	https://www.wikipathways.org/instance/WP5394	UDP-derived sugars synthesis in fibroblasts	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP5174	https://www.wikipathways.org/instance/WP5174	Ulcerative colitis signaling	Homo sapiens	2024-03-28	0	0	0	0	0	0
WP4284	https://www.wikipathways.org/instance/WP4284	Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer	Homo sapiens	2019-11-29	0	0	0	0	0	0
WP4925	https://www.wikipathways.org/instance/WP4925	Unfolded protein response	Homo sapiens	2024-07-24	0	0	0	0	0	0
WP4595	https://www.wikipathways.org/instance/WP4595	Urea cycle and associated pathways	Homo sapiens	2024-01-30	0	0	1	1	0	0
WP497	https://www.wikipathways.org/instance/WP497	Urea cycle and metabolism of amino groups	Homo sapiens	2021-06-17	0	0	1	1	0	0
WP4571	https://www.wikipathways.org/instance/WP4571	Urea cycle and related diseases	Homo sapiens	2024-01-30	0	0	1	1	0	0
WP5158	https://www.wikipathways.org/instance/WP5158	Urotensin-II-mediated signaling	Homo sapiens	2024-05-22	0	0	1	1	0	0
WP5085	https://www.wikipathways.org/instance/WP5085	Vasopressin-regulated water reabsorption	Homo sapiens	2024-07-23	0	0	1	1	0	0
WP3888	https://www.wikipathways.org/instance/WP3888	VEGFA-VEGFR2 signaling	Homo sapiens	2023-04-23	0	0	1	1	0	0
WP5397	https://www.wikipathways.org/instance/WP5397	Vitamin A1 and A5/X pathways	Homo sapiens	2024-07-22	0	0	0	0	0	0
WP4228	https://www.wikipathways.org/instance/WP4228	Vitamin B6-dependent and responsive disorders	Homo sapiens	2024-02-11	0	0	0	0	0	0
WP4698	https://www.wikipathways.org/instance/WP4698	Vitamin D-sensitive calcium signaling in depression	Homo sapiens	2024-07-22	0	0	1	1	0	0
WP5186	https://www.wikipathways.org/instance/WP5186	Vitamin K metabolism and activation of dependent proteins	Homo sapiens	2023-07-29	0	0	0	0	0	0
WP4342	https://www.wikipathways.org/instance/WP4342	Vitamins A and D - action mechanisms	Homo sapiens	2024-07-28	0	0	1	1	0	1
WP5216	https://www.wikipathways.org/instance/WP5216	Warburg effect modulated by deubiquitinating enzymes and their substrates	Homo sapiens	2023-07-13	0	0	1	1	0	0
WP4149	https://www.wikipathways.org/instance/WP4149	White fat cell differentiation	Homo sapiens	2019-09-17	0	0	0	0	0	0
WP363	https://www.wikipathways.org/instance/WP363	Wnt signaling	Homo sapiens	2024-05-22	0	0	1	1	1	1
WP428	https://www.wikipathways.org/instance/WP428	Wnt signaling	Homo sapiens	2023-09-30	0	0	1	1	1	1
WP399	https://www.wikipathways.org/instance/WP399	Wnt signaling and pluripotency	Homo sapiens	2024-05-22	0	0	1	1	1	1
WP4150	https://www.wikipathways.org/instance/WP4150	Wnt signaling in kidney disease	Homo sapiens	2024-03-27	0	0	1	1	0	0
WP3658	https://www.wikipathways.org/instance/WP3658	Wnt/beta-catenin signaling in leukemia	Homo sapiens	2024-05-22	0	0	0	0	0	0
WP5442	https://www.wikipathways.org/instance/WP5442	Wnt/Beta-catenin signaling inhibitors in current and past clinical trials	Homo sapiens	2024-07-22	0	0	0	0	0	1
WP3529	https://www.wikipathways.org/instance/WP3529	Zinc homeostasis	Homo sapiens	2024-07-21	0	0	1	1	0	0
WP4629	https://www.wikipathways.org/instance/WP4629	Aerobic glycolysis	Homo sapiens	2024-07-22	1	0	1	1	1	1
WP4628	https://www.wikipathways.org/instance/WP4628	Aerobic glycolysis - augmented	Homo sapiens	2024-07-21	1	0	1	1	1	1
WP1403	https://www.wikipathways.org/instance/WP1403	AMP-activated protein kinase signaling	Homo sapiens	2024-06-30	1	1	1	1	1	1
WP3915	https://www.wikipathways.org/instance/WP3915	Angiopoietin-like protein 8 regulatory pathway	Homo sapiens	2024-07-21	1	0	0	0	0	0
WP3926	https://www.wikipathways.org/instance/WP3926	ApoE and miR-146 in inflammation and atherosclerosis	Homo sapiens	2024-07-18	1	0	1	0	0	0
WP254	https://www.wikipathways.org/instance/WP254	Apoptosis	Homo sapiens	2024-01-29	1	1	1	1	1	1
WP1772	https://www.wikipathways.org/instance/WP1772	Apoptosis modulation and signaling	Homo sapiens	2024-01-28	1	1	1	1	1	1
WP384	https://www.wikipathways.org/instance/WP384	Apoptosis modulation by HSP70	Homo sapiens	2023-04-23	1	1	1	1	1	1
WP2586	https://www.wikipathways.org/instance/WP2586	Aryl hydrocarbon receptor pathway	Homo sapiens	2023-05-05	1	0	1	0	1	1
WP2873	https://www.wikipathways.org/instance/WP2873	Aryl hydrocarbon receptor pathway	Homo sapiens	2021-12-22	1	0	1	0	1	1
WP3604	https://www.wikipathways.org/instance/WP3604	Biochemical pathways: part I	Homo sapiens	2021-05-22	1	1	0	0	0	0
WP197	https://www.wikipathways.org/instance/WP197	Cholesterol biosynthesis pathway	Homo sapiens	2024-01-28	1	1	0	0	1	0
WP5329	https://www.wikipathways.org/instance/WP5329	Cholesterol biosynthesis pathway in hepatocytes	Homo sapiens	2024-07-22	1	1	0	0	0	0
WP5304	https://www.wikipathways.org/instance/WP5304	Cholesterol metabolism	Homo sapiens	2024-05-09	1	1	0	0	1	0
WP4718	https://www.wikipathways.org/instance/WP4718	Cholesterol metabolism with Bloch and Kandutsch-Russell pathways	Homo sapiens	2023-01-18	1	1	0	0	1	0
WP5193	https://www.wikipathways.org/instance/WP5193	Cholesterol synthesis disorders	Homo sapiens	2024-01-29	1	1	0	0	0	0
WP2875	https://www.wikipathways.org/instance/WP2875	Constitutive androstane receptor pathway	Homo sapiens	2021-05-22	1	0	0	0	0	0
WP477	https://www.wikipathways.org/instance/WP477	Cytoplasmic ribosomal proteins	Homo sapiens	2021-05-16	1	0	0	0	0	0
WP5175	https://www.wikipathways.org/instance/WP5175	Disorders in ketone body synthesis	Homo sapiens	2024-01-30	1	0	1	1	0	0
WP4259	https://www.wikipathways.org/instance/WP4259	Disorders of folate metabolism and transport	Homo sapiens	2024-02-12	1	0	0	0	0	1
WP5178	https://www.wikipathways.org/instance/WP5178	Disorders of fructose metabolism	Homo sapiens	2024-07-23	1	0	0	0	0	0
WP5173	https://www.wikipathways.org/instance/WP5173	Disorders of galactose metabolism	Homo sapiens	2024-07-22	1	0	0	0	1	0
WP4719	https://www.wikipathways.org/instance/WP4719	Eicosanoid metabolism via cyclooxygenases (COX)	Homo sapiens	2023-05-03	1	0	1	1	0	0
WP4720	https://www.wikipathways.org/instance/WP4720	Eicosanoid metabolism via cytochrome P450 monooxygenases pathway	Homo sapiens	2023-01-18	1	0	1	1	0	0
